,0,1,2,3,4,5,6,7,HH,freq,rk,ra,u1,u2,k5,k8
0,3.0,4.0,12.0,12.0,12.0,12.0,12.0,12.0,31357641835.0,237391.0,237391.0,0.008417279436402421,9.720662,6.440035,2,5
1,0.0,11.0,13.0,12.0,11.0,12.0,12.0,13.0,33851766102.0,188734.0,426125.0,0.015109305743844462,5.1973996,-0.031496823,3,6
2,3.0,4.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641351.0,162228.0,588353.0,0.02086149689013346,9.779303,6.387942,2,5
3,0.0,11.0,14.0,12.0,11.0,12.0,12.0,13.0,33851766586.0,158326.0,746679.0,0.026475333067780674,5.472912,0.44037625,3,6
4,0.0,12.0,13.0,12.0,11.0,12.0,12.0,13.0,33851766124.0,143776.0,890455.0,0.031573263352619584,4.789161,0.1518495,3,6
5,0.0,12.0,12.0,12.0,11.0,12.0,12.0,13.0,33851765640.0,128121.0,1018576.0,0.036116107262756506,4.3912516,-0.23999538,3,6
6,0.0,11.0,12.0,12.0,11.0,12.0,12.0,13.0,33851765618.0,118639.0,1137215.0,0.04032274363505094,4.803229,-0.503088,3,6
7,2.0,5.0,12.0,12.0,12.0,12.0,12.0,12.0,31357641856.0,110261.0,1247476.0,0.044232317493946884,9.469884,6.17584,2,5
8,4.0,3.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641330.0,101321.0,1348797.0,0.047824901752725565,9.793335,6.453277,2,5
9,0.0,11.0,13.0,13.0,11.0,12.0,12.0,13.0,33851776750.0,88898.0,1437695.0,0.05097699811416008,5.22792,-0.093499176,3,6
10,2.0,5.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641372.0,77721.0,1515416.0,0.05373278656054867,9.624689,5.9575467,2,5
11,1.0,10.0,14.0,13.0,11.0,12.0,12.0,13.0,33851777213.0,74545.0,1589961.0,0.05637596214676136,6.6078935,4.2689176,2,3
12,3.0,4.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652483.0,70108.0,1660069.0,0.05886181302875479,9.7502,6.438254,2,5
13,1.0,9.0,14.0,13.0,11.0,12.0,12.0,13.0,33851777191.0,67999.0,1728068.0,0.06127288414937826,7.163896,4.695633,2,3
14,1.0,10.0,15.0,13.0,11.0,12.0,12.0,13.0,33851777697.0,66669.0,1794737.0,0.0636367968619306,6.256405,4.529793,5,3
15,0.0,11.0,14.0,13.0,11.0,12.0,12.0,13.0,33851777234.0,66074.0,1860811.0,0.0659796123919248,5.4029818,0.261499,3,6
16,0.0,12.0,13.0,12.0,12.0,12.0,12.0,13.0,33852000380.0,63540.0,1924351.0,0.06823257874443611,4.785931,0.3073355,3,6
17,1.0,16.0,10.0,12.0,12.0,12.0,12.0,12.0,31357641129.0,62895.0,1987246.0,0.07046267504190537,0.913064,0.7506791,1,4
18,1.0,16.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640645.0,60469.0,2047715.0,0.07260675156645692,0.85383224,0.3122693,1,4
19,1.0,11.0,15.0,13.0,11.0,12.0,12.0,13.0,33851777719.0,59251.0,2106966.0,0.07470764091730124,5.853353,4.3273735,5,3
20,1.0,16.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641613.0,56691.0,2163657.0,0.07671775919697102,0.91710365,1.5307672,1,4
21,0.0,12.0,12.0,13.0,11.0,12.0,12.0,13.0,33851776288.0,53496.0,2217153.0,0.07861459092492105,4.4003935,-0.26385126,3,6
22,1.0,17.0,10.0,12.0,12.0,12.0,12.0,12.0,31357641151.0,52489.0,2269642.0,0.08047571700104578,0.3561112,1.1172929,1,4
23,1.0,17.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641635.0,50779.0,2320421.0,0.08227621083822191,0.62181264,1.6151494,1,4
24,2.0,5.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642340.0,49829.0,2370250.0,0.08404302009820437,9.23883,6.330682,2,5
25,0.0,11.0,12.0,13.0,11.0,12.0,12.0,13.0,33851776266.0,49277.0,2419527.0,0.08579025684596482,4.8059926,-0.5007045,3,6
26,2.0,5.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652504.0,48530.0,2468057.0,0.08751100687881615,9.484486,6.149635,2,5
27,2.0,17.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640668.0,47998.0,2516055.0,0.08921289354843903,-0.009804804,0.81907016,1,4
28,0.0,12.0,13.0,13.0,11.0,12.0,12.0,13.0,33851776772.0,47542.0,2563597.0,0.09089861162100894,4.73444,0.122395165,3,6
29,2.0,5.0,13.0,13.0,12.0,12.0,12.0,12.0,31357652988.0,47521.0,2611118.0,0.0925835850871356,9.123572,6.4225845,2,5
30,1.0,14.0,8.0,12.0,13.0,12.0,12.0,12.0,31357874373.0,45459.0,2656577.0,0.0941954452920272,1.3553878,-0.26929796,1,4
31,0.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,33851999896.0,45033.0,2701610.0,0.09579220062335617,4.346093,-0.20303375,3,6
32,0.0,13.0,12.0,12.0,12.0,12.0,12.0,13.0,33851999918.0,44363.0,2745973.0,0.09736519946340114,3.821588,0.10563268,3,6
33,1.0,13.0,8.0,12.0,13.0,12.0,12.0,12.0,31357874351.0,44291.0,2790264.0,0.09893564536706936,1.5719006,-0.44660035,1,4
34,1.0,17.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652283.0,43837.0,2834101.0,0.10048999358858396,0.74318063,1.6134694,1,4
35,1.0,15.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640623.0,42804.0,2876905.0,0.10200771426458163,1.1374213,0.13506642,1,4
36,0.0,10.0,14.0,12.0,11.0,12.0,12.0,13.0,33851766564.0,42683.0,2919588.0,0.10352114458916836,5.727267,0.10983814,3,6
37,2.0,6.0,10.0,12.0,12.0,12.0,12.0,12.0,31357640910.0,42479.0,2962067.0,0.10502734159402086,9.697115,5.6453953,2,5
38,0.0,13.0,12.0,12.0,11.0,12.0,12.0,13.0,33851765662.0,42391.0,3004458.0,0.10653041834330172,3.8734074,0.031305823,3,6
39,2.0,17.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640184.0,41019.0,3045477.0,0.107984847471625,-0.056144457,0.70282704,1,4
40,1.0,16.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652261.0,40976.0,3086453.0,0.10943775192961214,1.0290846,1.5608568,1,4
41,0.0,10.0,13.0,13.0,11.0,12.0,12.0,13.0,33851776728.0,40938.0,3127391.0,0.11088930900451154,5.450965,-0.33421895,3,6
42,1.0,16.0,12.0,12.0,12.0,12.0,12.0,12.0,31357642097.0,39231.0,3166622.0,0.11228034021281136,1.0679778,2.1751819,1,4
43,1.0,16.0,10.0,13.0,12.0,12.0,12.0,12.0,31357651777.0,38674.0,3205296.0,0.1136516216216408,0.8511124,0.8073148,1,4
44,1.0,7.0,10.0,12.0,12.0,12.0,12.0,12.0,31357640931.0,38211.0,3243507.0,0.11500648623126952,9.41501,4.892858,2,5
45,1.0,16.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652745.0,38197.0,3281704.0,0.11636085443660275,1.3439541,2.078555,1,4
46,0.0,10.0,13.0,12.0,11.0,12.0,12.0,13.0,33851766080.0,37928.0,3319632.0,0.11770568458797273,5.4959316,-0.28518337,3,6
47,0.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,31357642052.0,37873.0,3357505.0,0.11904856457961045,3.318614,0.38000298,3,6
48,0.0,14.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642536.0,37569.0,3395074.0,0.1203806655065462,3.7901247,0.7004946,3,6
49,1.0,15.0,10.0,12.0,12.0,12.0,12.0,12.0,31357641107.0,36752.0,3431826.0,0.12168379769709538,1.3318552,0.4870465,1,4
50,1.0,17.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652767.0,36504.0,3468330.0,0.12297813644012455,1.0163326,2.1560028,1,4
51,0.0,10.0,14.0,13.0,11.0,12.0,12.0,13.0,33851777212.0,34765.0,3503095.0,0.12421081467816444,5.6704817,0.08601854,3,6
52,1.0,14.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640117.0,34476.0,3537571.0,0.12543324571324752,1.412606,-0.28100714,1,4
53,1.0,13.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640095.0,34302.0,3571873.0,0.12664950715208673,1.6250874,-0.47921902,1,4
54,1.0,10.0,14.0,13.0,11.0,12.0,12.0,14.0,36346135101.0,34212.0,3606085.0,0.12786257742045493,6.5801983,4.2847333,2,3
55,1.0,12.0,8.0,12.0,13.0,12.0,12.0,12.0,31357874329.0,33226.0,3639311.0,0.1290406866434411,3.136718,-1.4213016,3,6
56,2.0,5.0,10.0,12.0,12.0,12.0,12.0,12.0,31357640888.0,33136.0,3672447.0,0.13021560469595628,9.729899,5.783147,2,5
57,0.0,11.0,13.0,12.0,12.0,12.0,12.0,13.0,33852000358.0,32834.0,3705281.0,0.13137981459866882,5.27172,0.071064144,3,6
58,1.0,15.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640139.0,32671.0,3737952.0,0.13253824493708394,1.1275681,-0.046891395,1,4
59,1.0,9.0,14.0,12.0,11.0,12.0,12.0,13.0,33851766543.0,32043.0,3769995.0,0.13367440799710156,7.0937424,4.856278,2,3
60,2.0,6.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641394.0,31581.0,3801576.0,0.13479418971536816,9.621963,5.735181,2,5
61,0.0,13.0,11.0,12.0,11.0,12.0,12.0,13.0,33851765178.0,31471.0,3833047.0,0.13591007111417022,3.4093506,-0.42496407,3,6
62,1.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640491.0,31443.0,3864490.0,0.1370249597043813,9.470596,4.443015,2,5
63,2.0,6.0,13.0,13.0,12.0,12.0,12.0,12.0,31357653010.0,31037.0,3895527.0,0.13812545257002332,9.007678,6.218715,2,5
64,1.0,15.0,8.0,12.0,13.0,12.0,12.0,12.0,31357874395.0,31012.0,3926539.0,0.1392250589994234,1.1039945,-0.08757817,1,4
65,1.0,15.0,10.0,13.0,12.0,12.0,12.0,12.0,31357651755.0,30830.0,3957369.0,0.14031821217298215,1.3977053,0.43975452,1,4
66,2.0,6.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642362.0,30290.0,3987659.0,0.14139221832371504,8.954473,6.1515274,2,5
67,1.0,8.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640469.0,30128.0,4017787.0,0.14246048036760015,9.4798565,4.644467,2,5
68,1.0,17.0,10.0,13.0,12.0,12.0,12.0,12.0,31357651799.0,29476.0,4047263.0,0.1435056241542955,0.4192642,1.1085008,1,4
69,1.0,16.0,13.0,13.0,12.0,12.0,12.0,12.0,31357653229.0,29279.0,4076542.0,0.14454378282340438,1.6381491,2.747799,1,2
70,1.0,17.0,12.0,12.0,12.0,12.0,12.0,12.0,31357642119.0,29252.0,4105794.0,0.14558098414137194,0.90961695,2.2405643,1,4
71,2.0,6.0,12.0,12.0,12.0,12.0,12.0,12.0,31357641878.0,29247.0,4135041.0,0.14661800817209114,9.317351,5.968653,2,5
72,0.0,12.0,13.0,12.0,11.0,11.0,12.0,13.0,33846612492.0,29165.0,4164206.0,0.1476521246919368,4.7210827,0.18091018,3,6
73,1.0,8.0,10.0,12.0,12.0,12.0,12.0,12.0,31357640953.0,28741.0,4192947.0,0.14867120725311914,9.396329,4.6769176,2,5
74,1.0,12.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640073.0,28645.0,4221592.0,0.14968688589913248,3.1139212,-1.4037527,3,6
75,1.0,16.0,10.0,12.0,11.0,11.0,11.0,12.0,31238873337.0,28034.0,4249626.0,0.15068090004339282,0.91066825,0.74497443,1,4
76,1.0,16.0,9.0,13.0,12.0,12.0,12.0,12.0,31357651293.0,27901.0,4277527.0,0.15167019834684606,0.8542679,0.3445462,1,4
77,2.0,6.0,14.0,13.0,12.0,12.0,12.0,12.0,31357653494.0,27880.0,4305407.0,0.15265875204385604,8.669972,6.4154205,2,5
78,1.0,11.0,16.0,14.0,11.0,12.0,12.0,13.0,33851788851.0,27507.0,4332914.0,0.1536340801121363,5.606766,4.1443048,5,3
79,0.0,12.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640556.0,27393.0,4360307.0,0.15460536603115335,3.2849698,-1.3051891,3,6
80,1.0,7.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641415.0,27212.0,4387519.0,0.15557023415177873,9.157782,5.0464315,2,5
81,2.0,17.0,9.0,12.0,11.0,11.0,11.0,12.0,31238872876.0,27193.0,4414712.0,0.15653442858086025,0.19192074,0.6556983,1,4
82,0.0,12.0,11.0,12.0,11.0,12.0,12.0,13.0,33851765156.0,26942.0,4441654.0,0.1574897231900727,3.9449332,-0.7195397,3,6
83,0.0,10.0,12.0,12.0,11.0,12.0,12.0,13.0,33851765596.0,26783.0,4468437.0,0.15843938006478644,5.0957637,-0.89723617,3,6
84,1.0,15.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641591.0,26490.0,4494927.0,0.15937864790674466,1.5055103,1.1893641,1,4
85,1.0,11.0,16.0,13.0,11.0,12.0,12.0,13.0,33851778203.0,25924.0,4520851.0,0.16029784683218534,5.5383368,4.445373,5,3
86,1.0,10.0,14.0,12.0,11.0,12.0,12.0,13.0,33851766565.0,25808.0,4546659.0,0.16121293269346346,6.682615,4.501372,2,3
87,0.0,11.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640534.0,25778.0,4572437.0,0.16212695483125125,3.490572,-1.5343645,3,6
88,3.0,4.0,13.0,13.0,12.0,12.0,12.0,12.0,31357652967.0,25630.0,4598067.0,0.16303572926648674,9.550701,6.515273,2,5
89,0.0,13.0,13.0,12.0,12.0,12.0,12.0,13.0,33852000402.0,25452.0,4623519.0,0.16393819227567968,4.201596,0.58015054,3,6
90,0.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,31357642074.0,25338.0,4648857.0,0.16483661313560935,2.7531588,0.78573656,3,4
91,1.0,14.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640601.0,25212.0,4674069.0,0.16573056635687966,1.543538,-0.2518883,1,4
92,1.0,11.0,15.0,12.0,11.0,12.0,12.0,13.0,33851767071.0,24943.0,4699012.0,0.1666149815241867,5.632193,4.7089753,5,3
93,0.0,12.0,14.0,13.0,11.0,12.0,12.0,13.0,33851777256.0,24879.0,4723891.0,0.16749712741471434,4.9875894,0.41755587,3,6
94,0.0,14.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641568.0,24875.0,4748766.0,0.16837913147544334,2.9979749,-0.047334068,3,6
95,0.0,11.0,14.0,12.0,11.0,11.0,12.0,13.0,33846612954.0,24807.0,4773573.0,0.16925872442959422,5.4308844,0.42081788,3,6
96,0.0,13.0,12.0,13.0,11.0,12.0,12.0,13.0,33851776310.0,24527.0,4798100.0,0.1701283892978354,3.97894,-0.01952163,3,6
97,1.0,14.0,16.0,12.0,12.0,11.0,12.0,12.0,31352490357.0,24491.0,4822591.0,0.1709967776978882,3.277371,4.6524673,5,8
98,2.0,18.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640690.0,24405.0,4846996.0,0.17186211675726873,-0.07998741,0.78457755,1,4
99,1.0,8.0,14.0,13.0,11.0,12.0,12.0,13.0,33851777169.0,24151.0,4871147.0,0.17271844962443114,7.5132365,5.0127335,2,3
100,1.0,16.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642581.0,24092.0,4895239.0,0.1735726905020626,1.2883044,2.8729868,1,2
101,1.0,15.0,14.0,13.0,12.0,12.0,12.0,12.0,31357653691.0,23922.0,4919161.0,0.17442090361324886,2.4540722,3.6700082,5,2
102,0.0,12.0,14.0,12.0,11.0,12.0,12.0,13.0,33851766608.0,23602.0,4942763.0,0.1752577703405383,5.0614715,0.6441712,3,6
103,3.0,13.0,19.0,15.0,12.0,12.0,12.0,12.0,31357677365.0,23022.0,4965785.0,0.17607407174701478,0.38889456,9.241429,4,1
104,2.0,5.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652020.0,22727.0,4988512.0,0.17687991320583638,9.685254,5.94954,2,5
105,4.0,3.0,12.0,12.0,12.0,12.0,12.0,12.0,31357641814.0,22716.0,5011228.0,0.17768536463271153,9.774995,6.4524436,2,5
106,1.0,16.0,9.0,12.0,11.0,11.0,11.0,12.0,31238872853.0,22686.0,5033914.0,0.17848975233609635,0.8127359,0.42091244,1,4
107,1.0,14.0,15.0,12.0,12.0,11.0,12.0,12.0,31352489873.0,22415.0,5056329.0,0.17928453107061856,3.1225057,4.4790673,5,8
108,1.0,10.0,15.0,12.0,11.0,12.0,12.0,13.0,33851767049.0,22319.0,5078648.0,0.18007590588997172,6.202209,4.8169785,5,3
109,1.0,15.0,9.0,13.0,12.0,12.0,12.0,12.0,31357651271.0,22188.0,5100836.0,0.1808626357834171,1.1656789,0.15423852,1,4
110,2.0,6.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652526.0,21824.0,5122660.0,0.18163645916517987,9.287458,5.963694,2,5
111,2.0,17.0,9.0,13.0,12.0,12.0,12.0,12.0,31357651316.0,21759.0,5144419.0,0.1824079778127136,-0.04026617,0.8162591,1,4
112,1.0,15.0,13.0,13.0,12.0,12.0,12.0,12.0,31357653207.0,21674.0,5166093.0,0.1831764825770248,1.879486,2.689502,1,2
113,2.0,14.0,18.0,13.0,12.0,11.0,12.0,12.0,31352501974.0,21634.0,5187727.0,0.1839435690433488,1.0323744,8.01287,4,7
114,0.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642514.0,21597.0,5209324.0,0.1847093435840348,4.19992,0.6162424,3,6
115,1.0,15.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652239.0,21558.0,5230882.0,0.1854737352841833,1.4907234,1.3794855,1,4
116,0.0,15.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641590.0,21475.0,5252357.0,0.1862351840160086,2.4477873,0.5211206,1,4
117,2.0,17.0,10.0,12.0,12.0,12.0,12.0,12.0,31357641152.0,21423.0,5273780.0,0.1869947889604507,0.073328465,1.1724434,1,4
118,1.0,11.0,8.0,12.0,13.0,12.0,12.0,12.0,31357874307.0,21308.0,5295088.0,0.18775031629817984,3.3513608,-1.580369,3,6
119,1.0,14.0,15.0,13.0,12.0,12.0,12.0,12.0,31357654153.0,21202.0,5316290.0,0.1885020851462432,3.2255015,3.9501119,5,2
120,1.0,16.0,11.0,12.0,11.0,11.0,11.0,12.0,31238873821.0,21141.0,5337431.0,0.1892516910898762,1.0597582,1.3000485,1,4
121,1.0,9.0,13.0,13.0,11.0,12.0,12.0,13.0,33851776707.0,21093.0,5358524.0,0.18999959507592468,7.8056493,4.6875615,2,5
122,1.0,16.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640161.0,20874.0,5379398.0,0.19073973388049376,0.82541037,0.1907739,1,4
123,0.0,13.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640578.0,20867.0,5400265.0,0.19147962448291514,2.8683858,-0.898233,3,6
124,2.0,5.0,12.0,11.0,12.0,12.0,12.0,12.0,31357631208.0,20405.0,5420670.0,0.19220313374358547,9.307327,6.2588005,2,5
125,3.0,14.0,19.0,13.0,12.0,11.0,12.0,12.0,31352502459.0,20282.0,5440952.0,0.19292228173794548,0.8748723,8.519822,4,1
126,1.0,8.0,13.0,13.0,11.0,12.0,12.0,13.0,33851776685.0,20267.0,5461219.0,0.19364089787056032,8.065094,4.939226,2,5
127,0.0,14.0,11.0,12.0,12.0,12.0,12.0,13.0,33851999456.0,20181.0,5481400.0,0.19435646466250286,3.0372782,0.058670983,3,6
128,1.0,16.0,14.0,13.0,12.0,12.0,12.0,12.0,31357653713.0,20078.0,5501478.0,0.19506837933712864,1.9672745,3.6913266,1,2
129,1.0,11.0,8.0,12.0,12.0,12.0,12.0,12.0,31357640051.0,20019.0,5521497.0,0.19577820202222346,3.310254,-1.5488366,3,6
130,1.0,11.0,16.0,13.0,12.0,12.0,12.0,13.0,33852012459.0,19922.0,5541419.0,0.19648458533469956,5.5097713,4.4829845,5,3
131,0.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,31357643020.0,19876.0,5561295.0,0.19718933760449045,4.055554,0.9569391,3,6
132,1.0,17.0,10.0,12.0,11.0,11.0,11.0,12.0,31238873359.0,19870.0,5581165.0,0.19789387712958328,0.5818286,0.930923,1,4
133,0.0,14.0,10.0,12.0,12.0,12.0,12.0,12.0,31357641084.0,19813.0,5600978.0,0.19859639558004447,2.7470422,-0.40458342,3,6
134,1.0,15.0,10.0,12.0,11.0,11.0,11.0,12.0,31238873315.0,19754.0,5620732.0,0.1992968220409748,1.2045071,0.57444865,1,4
135,1.0,16.0,13.0,14.0,12.0,12.0,12.0,12.0,31357663877.0,19736.0,5640468.0,0.1999966102678108,1.8895466,2.6657443,1,2
136,0.0,13.0,14.0,12.0,12.0,12.0,12.0,12.0,31357642998.0,19696.0,5660164.0,0.20069498019665974,4.45248,0.8960567,3,6
137,3.0,4.0,12.0,11.0,12.0,12.0,12.0,12.0,31357631187.0,19664.0,5679828.0,0.20139221548711905,9.646483,6.4467425,2,5
138,1.0,15.0,15.0,13.0,12.0,12.0,12.0,12.0,31357654175.0,19358.0,5699186.0,0.202078600797977,2.58664,3.9089837,5,2
139,1.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,31357641899.0,19181.0,5718367.0,0.202758710140242,8.698529,5.1504407,2,5
140,1.0,15.0,14.0,12.0,12.0,12.0,12.0,12.0,31357643043.0,19162.0,5737529.0,0.2034381457909632,2.2958148,4.105614,5,2
141,1.0,8.0,11.0,12.0,12.0,12.0,12.0,12.0,31357641437.0,19149.0,5756678.0,0.2041171204948385,9.092167,4.823016,2,5
142,1.0,17.0,11.0,12.0,11.0,11.0,11.0,12.0,31238873843.0,19120.0,5775798.0,0.2047950669326732,0.77711517,1.346402,1,4
143,0.0,13.0,11.0,12.0,12.0,12.0,12.0,13.0,33851999434.0,19104.0,5794902.0,0.20547244605131304,3.3917603,-0.34232137,3,6
144,1.0,14.0,15.0,11.0,12.0,11.0,12.0,12.0,31352479225.0,19087.0,5813989.0,0.20614922239330835,3.1238983,4.9823003,5,8
145,1.0,8.0,13.0,12.0,11.0,12.0,12.0,13.0,33851766037.0,18896.0,5832885.0,0.2068192263624153,8.131462,5.0422893,2,5
146,1.0,10.0,15.0,14.0,11.0,12.0,12.0,13.0,33851788345.0,18873.0,5851758.0,0.2074884148101796,6.231233,4.3068194,5,3
147,1.0,7.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652063.0,18837.0,5870595.0,0.20815632678975554,9.13406,4.981306,2,5
148,0.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,31357640996.0,18694.0,5889289.0,0.2088191683540276,4.38784,-1.5215751,3,6
149,2.0,18.0,9.0,12.0,11.0,11.0,11.0,12.0,31238872898.0,18685.0,5907974.0,0.20948169080125256,0.12970066,0.6566223,1,4
150,1.0,15.0,9.0,12.0,13.0,12.0,12.0,12.0,31357874879.0,18626.0,5926600.0,0.21014212125894652,1.1559728,0.124664016,1,4
151,1.0,17.0,11.0,12.0,13.0,12.0,12.0,12.0,31357875891.0,18617.0,5945217.0,0.2108022325995934,0.52713054,1.7691034,1,4
152,0.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,31357653184.0,18526.0,5963743.0,0.21145911731231964,3.7992702,0.5511278,3,6
153,1.0,15.0,15.0,12.0,12.0,11.0,12.0,12.0,31352489895.0,18503.0,5982246.0,0.21211518650370328,2.4597044,4.411068,5,2
154,1.0,15.0,9.0,12.0,11.0,11.0,11.0,12.0,31238872831.0,18501.0,6000747.0,0.2127711847801876,1.1383462,0.18144777,1,4
155,0.0,14.0,12.0,12.0,12.0,12.0,12.0,13.0,33851999940.0,18471.0,6019218.0,0.21342611933318156,3.3575916,0.37569496,3,6
156,1.0,7.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642383.0,18444.0,6037662.0,0.21408009653503415,8.248782,5.421322,2,5
157,1.0,15.0,13.0,12.0,12.0,12.0,12.0,12.0,31357642559.0,18418.0,6056080.0,0.21473315184319525,1.4869293,2.8626015,1,2
158,1.0,9.0,14.0,13.0,11.0,12.0,12.0,14.0,36346135079.0,18284.0,6074364.0,0.2153814558530995,6.9402437,4.572366,2,3
159,1.0,9.0,9.0,12.0,12.0,11.0,11.0,12.0,31239106955.0,18240.0,6092604.0,0.21602819973521795,9.464296,4.5222597,2,5
160,2.0,5.0,13.0,11.0,12.0,11.0,12.0,12.0,31352478060.0,18140.0,6110744.0,0.21667139787236864,9.15459,6.3724976,2,5
161,2.0,5.0,13.0,12.0,12.0,11.0,12.0,12.0,31352488708.0,18139.0,6128883.0,0.21731456055206969,9.201452,6.3862314,2,5
162,3.0,14.0,19.0,14.0,12.0,11.0,12.0,12.0,31352513107.0,18103.0,6146986.0,0.21795644676358228,0.59760314,8.718735,4,1
163,0.0,10.0,12.0,13.0,11.0,12.0,12.0,13.0,33851776244.0,17933.0,6164919.0,0.21859230520864967,5.1050124,-0.82595617,3,6
164,1.0,15.0,12.0,12.0,12.0,12.0,12.0,12.0,31357642075.0,17912.0,6182831.0,0.21922741904727394,1.6242638,1.7073629,1,4
165,1.0,16.0,11.0,13.0,11.0,11.0,11.0,12.0,31238884469.0,17880.0,6200711.0,0.21986139824750847,1.2277205,1.3874724,1,4
166,0.0,11.0,13.0,13.0,12.0,12.0,12.0,13.0,33852011006.0,17876.0,6218587.0,0.2204952356179443,5.2235203,-0.10041981,3,6
167,2.0,17.0,10.0,13.0,12.0,12.0,12.0,12.0,31357651800.0,17817.0,6236404.0,0.22112698099884912,0.18964124,1.1766248,1,4
168,1.0,17.0,13.0,13.0,12.0,12.0,12.0,12.0,31357653251.0,17768.0,6254172.0,0.22175698896471974,1.2463526,2.6767051,1,2
169,1.0,15.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652723.0,17750.0,6271922.0,0.22238635869649626,1.6942176,1.9117982,1,4
170,0.0,14.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652216.0,17699.0,6289621.0,0.22301392009833912,3.1276534,-0.064274676,3,6
171,1.0,7.0,12.0,13.0,12.0,12.0,12.0,12.0,31357652547.0,17675.0,6307296.0,0.22364063052138972,8.6460905,5.045871,2,5
172,1.0,11.0,15.0,14.0,11.0,12.0,12.0,13.0,33851788367.0,17617.0,6324913.0,0.22426528441235907,5.8523507,4.1202207,5,3
173,1.0,11.0,15.0,13.0,12.0,12.0,12.0,13.0,33852011975.0,17561.0,6342474.0,0.22488795268614648,5.7287226,4.348129,5,3
174,2.0,6.0,11.0,13.0,12.0,12.0,12.0,12.0,31357652042.0,17533.0,6360007.0,0.2255096281513429,9.5685425,5.7876363,2,5
175,1.0,13.0,16.0,12.0,12.0,11.0,12.0,12.0,31352490335.0,17489.0,6377496.0,0.2261297434887535,4.05883,4.839443,5,8
176,1.0,17.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640667.0,17387.0,6394883.0,0.226746242166297,0.11284067,0.86851025,1,4
177,2.0,17.0,8.0,12.0,13.0,12.0,12.0,12.0,31357874440.0,17360.0,6412243.0,0.2273617834926992,-0.061059058,0.7070196,1,4
178,0.0,14.0,11.0,12.0,11.0,12.0,12.0,13.0,33851765200.0,17280.0,6429523.0,0.2279744882231272,3.012279,-0.018791744,3,6
179,0.0,11.0,13.0,12.0,11.0,11.0,12.0,13.0,33846612470.0,17211.0,6446734.0,0.2285847463895275,5.273395,0.0022669574,3,6
180,1.0,9.0,15.0,13.0,11.0,12.0,12.0,13.0,33851777675.0,17200.0,6463934.0,0.2291946145239813,6.837963,4.812947,2,3
181,1.0,7.0,9.0,12.0,12.0,12.0,12.0,12.0,31357640447.0,17119.0,6481053.0,0.2298016106050112,9.4850025,4.821562,2,5
